InvoiceNo,InvoiceDate,CustomerID,ProductID,Category,UnitPrice,Quantity,Status,Country,TotalPrice
INV-013985,2023-02-08,CUST-04409,PROD-0054,Clothing,406000.0,1,Completed,Indonesia,406000.0
INV-013986,2023-04-26,CUST-02498,PROD-0016,Beauty,56000.0,1,Completed,Singapore,56000.0
INV-013987,2023-09-21,CUST-02908,PROD-0099,Sports,620000.0,3,Completed,Indonesia,1860000.0
INV-013988,2023-12-10,CUST-00076,PROD-0014,Clothing,481000.0,1,Completed,Malaysia,481000.0
INV-013989,2023-06-07,CUST-02480,PROD-0094,Electronics,3820000.0,1,Completed,Malaysia,3820000.0
INV-013990,2023-06-12,CUST-03438,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-013991,2023-01-18,CUST-04324,PROD-0014,Clothing,481000.0,1,Completed,Indonesia,481000.0
INV-013992,2023-02-21,CUST-02716,PROD-0046,Clothing,161000.0,1,Completed,Indonesia,161000.0
INV-013993,2023-12-29,CUST-01560,PROD-0038,Electronics,3820000.0,3,Completed,Thailand,11460000.0
INV-013994,2023-05-29,CUST-04520,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-013995,2023-07-02,CUST-04379,PROD-0033,Clothing,290000.0,2,Completed,Indonesia,580000.0
INV-013996,2023-03-03,CUST-03036,PROD-0006,Electronics,3670000.0,1,Completed,Indonesia,3670000.0
INV-013997,2023-09-23,CUST-01147,PROD-0055,Beauty,191000.0,1,Completed,Malaysia,191000.0
INV-013998,2023-08-10,CUST-03755,PROD-0064,Electronics,14330000.0,1,Completed,Indonesia,14330000.0
INV-013999,2023-08-27,CUST-01087,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-014000,2023-12-06,CUST-02845,PROD-0047,Sports,590000.0,2,Completed,Indonesia,1180000.0
INV-014001,2023-12-15,CUST-01903,PROD-0014,Clothing,481000.0,1,Completed,Malaysia,481000.0
INV-014002,2023-02-17,CUST-03130,PROD-0057,Beauty,173000.0,1,Completed,Singapore,173000.0
INV-014003,2023-04-02,CUST-01662,PROD-0043,Home & Garden,500000.0,1,Completed,Indonesia,500000.0
INV-014004,2023-03-27,CUST-04578,PROD-0051,Clothing,279000.0,1,Completed,Indonesia,279000.0
INV-014005,2023-11-23,CUST-04394,PROD-0061,Sports,780000.0,2,Completed,Indonesia,1560000.0
INV-014006,2023-05-08,CUST-02786,PROD-0078,Electronics,1740000.0,1,Completed,Indonesia,1740000.0
INV-014007,2023-02-20,CUST-03918,PROD-0046,Clothing,161000.0,2,Completed,Indonesia,322000.0
INV-014008,2023-07-14,CUST-04261,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-014009,2023-10-20,CUST-01684,PROD-0068,Home & Garden,1700000.0,1,Completed,Singapore,1700000.0
INV-014010,2023-06-03,CUST-04538,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-014011,2023-05-07,CUST-02132,PROD-0045,Beauty,69000.0,2,Completed,Indonesia,138000.0
INV-014012,2023-07-28,CUST-01514,PROD-0028,Beauty,202000.0,2,Completed,Indonesia,404000.0
INV-014013,2023-01-26,CUST-04450,PROD-0042,Sports,890000.0,1,Completed,Malaysia,890000.0
INV-014015,2023-01-09,CUST-03036,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-014016,2023-06-15,CUST-03354,PROD-0001,Electronics,860000.0,1,Completed,Indonesia,860000.0
INV-014017,2023-08-17,CUST-03936,PROD-0066,Clothing,278000.0,1,Completed,Indonesia,278000.0
INV-014018,2023-04-01,CUST-01902,PROD-0062,Home & Garden,310000.0,1,Completed,Indonesia,310000.0
INV-014019,2023-09-23,CUST-04006,PROD-0052,Electronics,11460000.0,1,Completed,Indonesia,11460000.0
INV-014020,2023-11-13,CUST-02848,PROD-0028,Beauty,202000.0,1,Completed,Indonesia,202000.0
INV-014021,2023-08-30,CUST-02562,PROD-0037,Home & Garden,1700000.0,1,Completed,Malaysia,1700000.0
INV-014022,2023-09-27,CUST-00789,PROD-0055,Beauty,191000.0,3,Completed,Indonesia,573000.0
INV-014023,2023-11-14,CUST-04305,PROD-0073,Sports,390000.0,1,Completed,Singapore,390000.0
INV-014025,2023-04-15,CUST-02087,PROD-0037,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-014026,2023-01-25,CUST-00869,PROD-0001,Electronics,860000.0,1,Completed,Singapore,860000.0
INV-014029,2023-02-14,CUST-01551,PROD-0036,Sports,300000.0,1,Completed,Vietnam,300000.0
INV-014030,2023-10-03,CUST-00697,PROD-0019,Sports,210000.0,1,Completed,Indonesia,210000.0
INV-014031,2023-05-04,CUST-04990,PROD-0038,Electronics,3820000.0,4,Completed,Malaysia,15280000.0
INV-014032,2023-10-04,CUST-04495,PROD-0008,Sports,280000.0,1,Completed,Malaysia,280000.0
INV-014033,2023-06-02,CUST-01548,PROD-0059,Electronics,10360000.0,3,Completed,Indonesia,31080000.0
INV-014034,2023-03-24,CUST-00146,PROD-0004,Sports,180000.0,1,Completed,Indonesia,180000.0
INV-014035,2023-12-17,CUST-02184,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-014036,2023-12-04,CUST-04668,PROD-0082,Sports,250000.0,1,Completed,Singapore,250000.0
INV-014037,2023-05-31,CUST-03138,PROD-0020,Beauty,51000.0,2,Completed,Malaysia,102000.0
INV-014038,2023-10-15,CUST-00254,PROD-0021,Home & Garden,1680000.0,1,Completed,Indonesia,1680000.0
INV-014039,2023-03-18,CUST-02849,PROD-0041,Clothing,461000.0,3,Completed,Indonesia,1383000.0
INV-014040,2023-02-01,CUST-02352,PROD-0068,Home & Garden,1700000.0,1,Completed,Thailand,1700000.0
INV-014041,2023-08-27,CUST-00839,PROD-0045,Beauty,69000.0,2,Completed,Indonesia,138000.0
INV-014042,2023-06-02,CUST-04935,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-014043,2023-12-03,CUST-00124,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-014045,2023-04-13,CUST-01700,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-014046,2023-05-07,CUST-02132,PROD-0056,Beauty,133000.0,1,Completed,Indonesia,133000.0
INV-014047,2023-05-22,CUST-03012,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-014048,2023-12-29,CUST-02645,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-014049,2023-04-29,CUST-03487,PROD-0073,Sports,390000.0,1,Completed,Indonesia,390000.0
INV-014050,2023-04-19,CUST-03197,PROD-0063,Beauty,73000.0,1,Completed,Thailand,73000.0
INV-014051,2023-11-02,CUST-00890,PROD-0091,Home & Garden,140000.0,1,Completed,Indonesia,140000.0
INV-014052,2023-03-12,CUST-02128,PROD-0026,Electronics,12900000.0,1,Completed,Indonesia,12900000.0
INV-014053,2023-12-11,CUST-03938,PROD-0021,Home & Garden,1680000.0,5,Completed,Indonesia,8400000.0
INV-014054,2023-09-18,CUST-02864,PROD-0071,Clothing,293000.0,4,Completed,Indonesia,1172000.0
INV-014055,2023-10-19,CUST-04795,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
INV-014056,2023-03-29,CUST-00894,PROD-0008,Sports,280000.0,5,Completed,Indonesia,1400000.0
INV-014057,2023-12-08,CUST-00324,PROD-0002,Home & Garden,570000.0,1,Completed,Indonesia,570000.0
INV-014058,2023-04-30,CUST-00247,PROD-0058,Sports,870000.0,1,Completed,Indonesia,870000.0
INV-014059,2023-01-01,CUST-02025,PROD-0040,Beauty,102000.0,1,Completed,Indonesia,102000.0
INV-014060,2023-12-03,CUST-00008,PROD-0058,Sports,870000.0,3,Completed,Singapore,2610000.0
INV-014061,2023-04-01,CUST-04368,PROD-0060,Electronics,10380000.0,1,Completed,Indonesia,10380000.0
INV-014062,2023-06-10,CUST-01553,PROD-0034,Clothing,124000.0,2,Completed,Singapore,248000.0
INV-014063,2023-01-23,CUST-01388,PROD-0086,Clothing,371000.0,3,Completed,Indonesia,1113000.0
INV-014064,2023-11-18,CUST-04830,PROD-0037,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-014065,2023-03-18,CUST-02380,PROD-0024,Electronics,1160000.0,1,Completed,Malaysia,1160000.0
INV-014066,2023-06-08,CUST-01813,PROD-0002,Home & Garden,570000.0,1,Completed,Indonesia,570000.0
INV-014067,2023-09-18,CUST-02632,PROD-0027,Electronics,6010000.0,1,Completed,Malaysia,6010000.0
INV-014068,2023-04-21,CUST-01381,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-014069,2023-07-16,CUST-01790,PROD-0071,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-014070,2023-08-27,CUST-01120,PROD-0051,Clothing,279000.0,1,Completed,Indonesia,279000.0
INV-014071,2023-11-02,CUST-00823,PROD-0009,Sports,480000.0,1,Completed,Indonesia,480000.0
INV-014072,2023-06-17,CUST-02317,PROD-0063,Beauty,73000.0,1,Completed,Indonesia,73000.0
INV-014073,2023-05-07,CUST-04450,PROD-0020,Beauty,51000.0,1,Completed,Malaysia,51000.0
INV-014074,2023-11-25,CUST-00580,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-014075,2023-01-22,CUST-03198,PROD-0077,Clothing,445000.0,1,Completed,Singapore,445000.0
INV-014076,2023-05-26,CUST-03211,PROD-0026,Electronics,12900000.0,1,Completed,Indonesia,12900000.0
INV-014077,2023-09-27,CUST-04532,PROD-0083,Sports,890000.0,4,Completed,Indonesia,3560000.0
INV-014078,2023-01-30,CUST-03750,PROD-0012,Clothing,364000.0,1,Completed,Singapore,364000.0
INV-014080,2023-04-12,CUST-00424,PROD-0019,Sports,210000.0,3,Completed,Indonesia,630000.0
INV-014081,2023-01-18,CUST-02448,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-014082,2023-12-30,CUST-01174,PROD-0011,Electronics,11500000.0,2,Completed,Indonesia,23000000.0
INV-014083,2023-02-13,CUST-02711,PROD-0096,Electronics,7960000.0,1,Completed,Malaysia,7960000.0
INV-014084,2023-11-19,CUST-02138,PROD-0076,Home & Garden,550000.0,2,Completed,Malaysia,1100000.0
INV-014085,2023-02-22,CUST-01258,PROD-0079,Beauty,250000.0,3,Completed,Indonesia,750000.0
INV-014086,2023-10-05,CUST-03615,PROD-0058,Sports,870000.0,1,Completed,Indonesia,870000.0
INV-014087,2023-11-18,CUST-02651,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-014088,2023-12-12,CUST-04213,PROD-0076,Home & Garden,550000.0,3,Completed,Indonesia,1650000.0
INV-014089,2023-08-08,CUST-03553,PROD-0076,Home & Garden,550000.0,2,Completed,Indonesia,1100000.0
INV-014090,2023-05-14,CUST-04353,PROD-0031,Home & Garden,1430000.0,2,Completed,Indonesia,2860000.0
INV-014091,2023-05-21,CUST-01221,PROD-0053,Electronics,2720000.0,1,Completed,Vietnam,2720000.0
INV-014092,2023-11-30,CUST-00976,PROD-0043,Home & Garden,500000.0,2,Completed,Indonesia,1000000.0
INV-014093,2023-01-07,CUST-00177,PROD-0044,Beauty,137000.0,1,Completed,Indonesia,137000.0
INV-014094,2023-07-27,CUST-04087,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-014095,2023-08-26,CUST-00178,PROD-0088,Home & Garden,930000.0,1,Completed,Indonesia,930000.0
INV-014096,2023-01-18,CUST-03808,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-014097,2023-12-11,CUST-03960,PROD-0039,Electronics,12170000.0,1,Completed,Indonesia,12170000.0
INV-014099,2023-02-17,CUST-03567,PROD-0022,Sports,900000.0,1,Completed,Indonesia,900000.0
INV-014100,2023-04-21,CUST-04451,PROD-0095,Electronics,12960000.0,1,Completed,Indonesia,12960000.0
INV-014101,2023-07-21,CUST-00111,PROD-0010,Beauty,189000.0,3,Completed,Indonesia,567000.0
INV-014102,2023-02-03,CUST-00503,PROD-0057,Beauty,173000.0,1,Completed,Indonesia,173000.0
INV-014103,2023-02-22,CUST-02680,PROD-0016,Beauty,56000.0,1,Completed,Indonesia,56000.0
INV-014104,2023-04-02,CUST-01576,PROD-0037,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-014105,2023-12-22,CUST-03622,PROD-0026,Electronics,12900000.0,1,Completed,Indonesia,12900000.0
INV-014106,2023-07-16,CUST-01024,PROD-0060,Electronics,10380000.0,1,Completed,Vietnam,10380000.0
INV-014107,2023-02-16,CUST-03606,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-014108,2023-01-19,CUST-02817,PROD-0036,Sports,300000.0,1,Completed,Indonesia,300000.0
INV-014110,2023-03-04,CUST-02444,PROD-0072,Sports,930000.0,1,Completed,Singapore,930000.0
INV-014111,2023-10-21,CUST-02788,PROD-0027,Electronics,6010000.0,1,Completed,Indonesia,6010000.0
INV-014112,2023-02-17,CUST-01063,PROD-0019,Sports,210000.0,1,Completed,Malaysia,210000.0
INV-014113,2023-07-04,CUST-00792,PROD-0011,Electronics,11500000.0,1,Completed,Indonesia,11500000.0
INV-014114,2023-07-18,CUST-00737,PROD-0026,Electronics,12900000.0,1,Completed,Indonesia,12900000.0
INV-014115,2023-05-07,CUST-04905,PROD-0044,Beauty,137000.0,1,Completed,Thailand,137000.0
INV-014116,2023-01-31,CUST-01192,PROD-0070,Clothing,218000.0,1,Completed,Indonesia,218000.0
INV-014117,2023-05-14,CUST-04468,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-014118,2023-04-22,CUST-04037,PROD-0014,Clothing,481000.0,1,Completed,Vietnam,481000.0
INV-014119,2023-01-26,CUST-01381,PROD-0042,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-014120,2023-03-02,CUST-01508,PROD-0012,Clothing,364000.0,2,Completed,Indonesia,728000.0
INV-014121,2023-09-26,CUST-01499,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-014122,2023-06-09,CUST-02125,PROD-0045,Beauty,69000.0,1,Completed,Vietnam,69000.0
INV-014123,2023-04-18,CUST-02314,PROD-0032,Electronics,9330000.0,1,Completed,Malaysia,9330000.0
INV-014124,2023-05-31,CUST-02937,PROD-0084,Beauty,290000.0,5,Completed,Malaysia,1450000.0
INV-014125,2023-04-21,CUST-02393,PROD-0091,Home & Garden,140000.0,2,Completed,Indonesia,280000.0
INV-014126,2023-11-30,CUST-03822,PROD-0066,Clothing,278000.0,1,Completed,Indonesia,278000.0
INV-014127,2023-10-26,CUST-00244,PROD-0071,Clothing,293000.0,3,Completed,Indonesia,879000.0
INV-014128,2023-10-04,CUST-00432,PROD-0096,Electronics,7960000.0,1,Completed,Malaysia,7960000.0
INV-014129,2023-04-20,CUST-01317,PROD-0032,Electronics,9330000.0,5,Completed,Indonesia,46650000.0
INV-014130,2023-04-22,CUST-00359,PROD-0060,Electronics,10380000.0,1,Completed,Thailand,10380000.0
INV-014131,2023-04-19,CUST-02365,PROD-0081,Clothing,347000.0,1,Completed,Indonesia,347000.0
INV-014132,2023-06-26,CUST-02339,PROD-0010,Beauty,189000.0,1,Completed,Indonesia,189000.0
INV-014133,2023-08-16,CUST-03432,PROD-0013,Home & Garden,630000.0,1,Completed,Vietnam,630000.0
INV-014134,2023-01-20,CUST-04004,PROD-0072,Sports,930000.0,1,Completed,Indonesia,930000.0
INV-014136,2023-01-19,CUST-01549,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-014137,2023-10-28,CUST-01433,PROD-0083,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-014138,2023-07-18,CUST-01867,PROD-0098,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-014139,2023-08-27,CUST-03598,PROD-0076,Home & Garden,550000.0,3,Completed,Indonesia,1650000.0
INV-014140,2023-09-29,CUST-01651,PROD-0060,Electronics,10380000.0,3,Completed,Indonesia,31140000.0
INV-014141,2023-01-16,CUST-04616,PROD-0091,Home & Garden,140000.0,5,Completed,Indonesia,700000.0
INV-014142,2023-03-22,CUST-03065,PROD-0045,Beauty,69000.0,2,Completed,Indonesia,138000.0
INV-014143,2023-12-22,CUST-01708,PROD-0089,Sports,510000.0,1,Completed,Indonesia,510000.0
INV-014144,2023-03-27,CUST-01461,PROD-0030,Home & Garden,500000.0,1,Completed,Indonesia,500000.0
INV-014145,2023-03-25,CUST-00954,PROD-0091,Home & Garden,140000.0,1,Completed,Thailand,140000.0
INV-014146,2023-07-01,CUST-00870,PROD-0081,Clothing,347000.0,1,Completed,Thailand,347000.0
INV-014147,2023-03-27,CUST-01140,PROD-0011,Electronics,11500000.0,1,Completed,Indonesia,11500000.0
INV-014148,2023-01-23,CUST-00623,PROD-0014,Clothing,481000.0,3,Completed,Indonesia,1443000.0
INV-014149,2023-10-17,CUST-04950,PROD-0070,Clothing,218000.0,1,Completed,Singapore,218000.0
INV-014150,2023-12-27,CUST-03053,PROD-0077,Clothing,445000.0,3,Completed,Indonesia,1335000.0
INV-014151,2023-01-13,CUST-02215,PROD-0008,Sports,280000.0,1,Completed,Malaysia,280000.0
INV-014152,2023-10-10,CUST-01057,PROD-0083,Sports,890000.0,2,Completed,Malaysia,1780000.0
INV-014153,2023-09-05,CUST-01280,PROD-0012,Clothing,364000.0,1,Completed,Indonesia,364000.0
INV-014154,2023-11-04,CUST-03940,PROD-0033,Clothing,290000.0,1,Completed,Indonesia,290000.0
INV-014155,2023-11-13,CUST-02431,PROD-0078,Electronics,1740000.0,4,Completed,Indonesia,6960000.0
INV-014156,2023-07-24,CUST-04748,PROD-0057,Beauty,173000.0,1,Completed,Indonesia,173000.0
INV-014157,2023-08-18,CUST-00244,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-014158,2023-10-13,CUST-02670,PROD-0087,Beauty,299000.0,1,Completed,Indonesia,299000.0
INV-014159,2023-11-14,CUST-02854,PROD-0017,Home & Garden,1250000.0,1,Completed,Thailand,1250000.0
INV-014160,2023-06-22,CUST-02006,PROD-0097,Home & Garden,1370000.0,1,Completed,Malaysia,1370000.0
INV-014161,2023-11-19,CUST-03634,PROD-0068,Home & Garden,1700000.0,1,Completed,Indonesia,1700000.0
INV-014162,2023-08-27,CUST-02572,PROD-0050,Clothing,499000.0,1,Completed,Thailand,499000.0
INV-014163,2023-12-15,CUST-04741,PROD-0066,Clothing,278000.0,1,Completed,Malaysia,278000.0
INV-014164,2023-11-24,CUST-01998,PROD-0018,Electronics,11080000.0,1,Completed,Indonesia,11080000.0
INV-014165,2023-10-02,CUST-02611,PROD-0002,Home & Garden,570000.0,2,Completed,Singapore,1140000.0
INV-014166,2023-08-26,CUST-00944,PROD-0017,Home & Garden,1250000.0,2,Completed,Singapore,2500000.0
INV-014167,2023-08-04,CUST-03142,PROD-0019,Sports,210000.0,1,Completed,Thailand,210000.0
INV-014168,2023-06-23,CUST-01422,PROD-0004,Sports,180000.0,1,Completed,Indonesia,180000.0
INV-014169,2023-10-20,CUST-04716,PROD-0073,Sports,390000.0,1,Completed,Indonesia,390000.0
INV-014170,2023-05-20,CUST-04721,PROD-0060,Electronics,10380000.0,2,Completed,Indonesia,20760000.0
INV-014171,2023-07-10,CUST-04349,PROD-0019,Sports,210000.0,2,Completed,Singapore,420000.0
INV-014172,2023-07-21,CUST-03636,PROD-0082,Sports,250000.0,3,Completed,Indonesia,750000.0
INV-014173,2023-02-17,CUST-03385,PROD-0069,Sports,650000.0,1,Completed,Indonesia,650000.0
INV-014175,2023-09-30,CUST-00267,PROD-0023,Home & Garden,1200000.0,1,Completed,Indonesia,1200000.0
INV-014177,2023-01-11,CUST-00527,PROD-0079,Beauty,250000.0,1,Completed,Indonesia,250000.0
INV-014178,2023-09-26,CUST-01304,PROD-0041,Clothing,461000.0,1,Completed,Indonesia,461000.0
INV-014179,2023-07-13,CUST-04198,PROD-0082,Sports,250000.0,2,Completed,Indonesia,500000.0
INV-014180,2023-09-25,CUST-04083,PROD-0038,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-014181,2023-09-01,CUST-03333,PROD-0030,Home & Garden,500000.0,2,Completed,Indonesia,1000000.0
INV-014182,2023-01-28,CUST-03179,PROD-0076,Home & Garden,550000.0,1,Completed,Singapore,550000.0
INV-014183,2023-12-02,CUST-01991,PROD-0023,Home & Garden,1200000.0,3,Completed,Malaysia,3600000.0
INV-014184,2023-09-01,CUST-03783,PROD-0076,Home & Garden,550000.0,5,Completed,Indonesia,2750000.0
INV-014185,2023-03-26,CUST-04279,PROD-0047,Sports,590000.0,3,Completed,Indonesia,1770000.0
INV-014186,2023-09-28,CUST-00707,PROD-0077,Clothing,445000.0,2,Completed,Indonesia,890000.0
INV-014187,2023-09-02,CUST-03092,PROD-0044,Beauty,137000.0,2,Completed,Vietnam,274000.0
INV-014188,2023-03-17,CUST-03575,PROD-0061,Sports,780000.0,1,Completed,Singapore,780000.0
INV-014189,2023-12-24,CUST-00857,PROD-0094,Electronics,3820000.0,1,Completed,Indonesia,3820000.0
INV-014190,2023-01-23,CUST-03298,PROD-0065,Home & Garden,1950000.0,1,Completed,Indonesia,1950000.0
INV-014191,2023-11-02,CUST-04188,PROD-0088,Home & Garden,930000.0,2,Completed,Indonesia,1860000.0
INV-014192,2023-12-20,CUST-03240,PROD-0057,Beauty,173000.0,5,Completed,Indonesia,865000.0
INV-014193,2023-03-05,CUST-02929,PROD-0037,Home & Garden,1700000.0,1,Completed,Malaysia,1700000.0
INV-014194,2023-07-26,CUST-03573,PROD-0022,Sports,900000.0,1,Completed,Singapore,900000.0
INV-014195,2023-03-12,CUST-04378,PROD-0073,Sports,390000.0,1,Completed,Singapore,390000.0
INV-014196,2023-02-03,CUST-02722,PROD-0044,Beauty,137000.0,5,Completed,Malaysia,685000.0
INV-014197,2023-04-28,CUST-04815,PROD-0065,Home & Garden,1950000.0,1,Completed,Malaysia,1950000.0
INV-014198,2023-06-26,CUST-04872,PROD-0077,Clothing,445000.0,1,Completed,Indonesia,445000.0
INV-014199,2023-11-28,CUST-01942,PROD-0014,Clothing,481000.0,1,Completed,Indonesia,481000.0
INV-014200,2023-12-07,CUST-00383,PROD-0042,Sports,890000.0,1,Completed,Indonesia,890000.0
INV-014201,2023-04-17,CUST-02155,PROD-0070,Clothing,218000.0,1,Completed,Indonesia,218000.0
INV-014202,2023-09-13,CUST-00365,PROD-0055,Beauty,191000.0,1,Completed,Thailand,191000.0
INV-014203,2023-02-12,CUST-01421,PROD-0047,Sports,590000.0,3,Completed,Indonesia,1770000.0
INV-014204,2023-07-30,CUST-02689,PROD-0086,Clothing,371000.0,1,Completed,Indonesia,371000.0
INV-014205,2023-08-20,CUST-00830,PROD-0100,Clothing,403000.0,1,Completed,Indonesia,403000.0
INV-014206,2023-01-24,CUST-02460,PROD-0087,Beauty,299000.0,2,Completed,Indonesia,598000.0
INV-014207,2023-05-07,CUST-03084,PROD-0014,Clothing,481000.0,4,Completed,Indonesia,1924000.0
INV-014208,2023-08-29,CUST-01885,PROD-0036,Sports,300000.0,5,Completed,Indonesia,1500000.0
INV-014209,2023-06-02,CUST-00349,PROD-0007,Sports,640000.0,1,Completed,Indonesia,640000.0
INV-014211,2023-06-07,CUST-04878,PROD-0067,Electronics,13120000.0,1,Completed,Indonesia,13120000.0
INV-014212,2023-02-12,CUST-04311,PROD-0052,Electronics,11460000.0,2,Completed,Indonesia,22920000.0
INV-014213,2023-11-05,CUST-04184,PROD-0061,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-014214,2023-07-21,CUST-02104,PROD-0071,Clothing,293000.0,1,Completed,Indonesia,293000.0
INV-014215,2023-04-13,CUST-02168,PROD-0010,Beauty,189000.0,1,Completed,Indonesia,189000.0
INV-014216,2023-01-15,CUST-04274,PROD-0061,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-014217,2023-02-03,CUST-00717,PROD-0036,Sports,300000.0,3,Completed,Singapore,900000.0
INV-014219,2023-11-14,CUST-00663,PROD-0061,Sports,780000.0,1,Completed,Indonesia,780000.0
INV-014220,2023-06-25,CUST-04095,PROD-0003,Clothing,381000.0,1,Completed,Indonesia,381000.0
INV-014221,2023-01-17,CUST-00002,PROD-0045,Beauty,69000.0,1,Completed,Vietnam,69000.0
INV-014222,2023-09-28,CUST-00299,PROD-0009,Sports,480000.0,5,Completed,Indonesia,2400000.0
INV-014223,2023-02-01,CUST-03272,PROD-0024,Electronics,1160000.0,2,Completed,Indonesia,2320000.0
INV-014224,2023-10-02,CUST-00065,PROD-0050,Clothing,499000.0,4,Completed,Indonesia,1996000.0
INV-014225,2023-01-28,CUST-00329,PROD-0075,Home & Garden,1770000.0,1,Completed,Indonesia,1770000.0
